X,Y,Z
-130.7325,-67.2162,1080.0
-126.9806,-65.7642,1080.0
-125.0003,-65.2375,1080.0
-120.3694,-63.3026,1080.0
-118.4136,-62.7233,1080.0
-109.3939,-58.3864,1080.0
-116.2558,-62.5188,1080.0
-111.6732,-60.4823,1080.0
-115.8717,-63.2278,1080.0
-132.3223,-72.7448,1080.0
-121.6074,-67.3249,1080.0
-109.1684,-60.8872,1080.0
-109.8484,-61.7197,1080.0
-120.9794,-68.4469,1080.0
-126.8454,-72.2927,1080.0
-100.6004,-57.7544,1080.0
-109.0862,-63.0571,1080.0
-106.295,-61.89,1080.0
-106.1,-62.2236,1080.0
-100.7484,-59.4875,1080.0
-108.2965,-64.404,1080.0
-109.8094,-65.7716,1080.0
-104.4756,-62.9988,1080.0
-124.7907,-75.7845,1080.0
-109.1963,-66.7846,1080.0
-103.0368,-63.4383,1080.0
-29.7462,-18.4435,1080.0
-94.1539,-58.7882,1080.0
-115.1455,-72.3707,1080.0
-98.0179,-62.0362,1080.0
-97.8225,-62.3438,1080.0
-29.4595,-18.8981,1080.0
-29.4,-18.9906,1080.0
-29.3402,-19.0829,1080.0
-117.1336,-76.6793,1080.0
-29.223,-19.2617,1080.0
-96.6525,-64.1428,1080.0
-107.2721,-71.6498,1080.0
-107.0465,-71.9865,1080.0
-28.9821,-19.6224,1080.0
-28.9238,-19.7083,1080.0
-95.6559,-65.6197,1080.0
-28.7994,-19.8896,1080.0
-28.7402,-19.975,1080.0
-103.2384,-72.2346,1080.0
-96.4706,-67.9517,1080.0
-90.5577,-64.1896,1080.0
-96.0537,-68.5397,1080.0
-94.2135,-67.6743,1080.0
-28.3658,-20.5032,1080.0
-28.3012,-20.5922,1080.0
-112.9456,-82.7242,1080.0
-94.9897,-70.0069,1080.0
-28.1095,-20.8532,1080.0
-28.0439,-20.9414,1080.0
-101.5333,-76.2888,1080.0
-27.9154,-21.1123,1080.0
-84.3426,-64.2053,1080.0
-87.3273,-66.8876,1080.0
-27.719,-21.3696,1080.0
-27.6517,-21.4566,1080.0
-27.5879,-21.5385,1080.0
-110.0804,-86.5003,1080.0
-27.452,-21.7114,1080.0
-27.3875,-21.7928,1080.0
-27.3189,-21.8787,1080.0
-27.25,-21.9644,1080.0
-27.1847,-22.0452,1080.0
-27.1153,-22.1305,1080.0
-27.0457,-22.2156,1080.0
-107.9186,-89.1829,1080.0
-26.9095,-22.3804,1080.0
-26.8429,-22.4601,1080.0
-26.7722,-22.5443,1080.0
-26.7013,-22.6283,1080.0
-26.634,-22.7074,1080.0
-26.5626,-22.791,1080.0
-26.4908,-22.8743,1080.0
-26.4228,-22.9528,1080.0
-26.3506,-23.0357,1080.0
-66.0707,-58.1263,1080.0
-26.2094,-23.1963,1080.0
-26.1364,-23.2785,1080.0
-26.0631,-23.3605,1080.0
-103.9749,-93.7509,1080.0
-71.8353,-65.182,1080.0
-25.8459,-23.6006,1080.0
-103.1032,-94.7087,1080.0
-63.1517,-58.3769,1080.0
-25.6265,-23.8387,1080.0
-25.5557,-23.9146,1080.0
-25.4804,-23.9947,1080.0
-25.4049,-24.0747,1080.0
-25.3334,-24.15,1080.0
-25.2574,-24.2294,1080.0
-25.1811,-24.3086,1080.0
-47.3482,-45.9799,1080.0
-68.6597,-67.0958,1080.0
-82.7087,-81.3344,1080.0
-67.5376,-66.8107,1080.0
-75.8319,-75.4886,1080.0
-62.8776,-62.9874,1080.0
-57.0553,-57.4951,1080.0
-24.5754,-24.9209,1080.0
-64.392,-65.709,1080.0
-24.4227,-25.0706,1080.0
-75.8135,-78.3155,1080.0
-70.0209,-72.7879,1080.0
-55.2908,-57.8181,1080.0
-61.3086,-64.5155,1080.0
-24.0303,-25.4469,1080.0
-60.2289,-64.1598,1080.0
-23.8744,-25.5932,1080.0
-23.7939,-25.6681,1080.0
-61.6658,-66.9203,1080.0
-74.9619,-81.864,1080.0
-67.3013,-73.9631,1080.0
-67.7523,-74.9041,1080.0
-23.3969,-26.0305,1080.0
-64.6158,-72.345,1080.0
-74.3597,-83.7534,1080.0
-71.45,-80.9871,1080.0
-23.0725,-26.3184,1080.0
-64.3841,-73.8829,1080.0
-63.4971,-73.3289,1080.0
-67.1798,-78.0761,1080.0
-63.6979,-74.4753,1080.0
-71.8823,-84.581,1080.0
-50.9701,-60.3577,1080.0
-63.0063,-75.0614,1080.0
-62.7702,-75.2589,1080.0
-56.7906,-68.5261,1080.0
-57.8586,-70.238,1080.0
-60.1712,-73.5148,1080.0
-64.3566,-79.1343,1080.0
-22.0025,-27.2193,1080.0
-58.8624,-73.2886,1080.0
-62.3743,-78.1629,1080.0
-54.6851,-68.9459,1080.0
-60.6578,-76.9716,1080.0
-64.7311,-82.6734,1080.0
-66.9421,-86.0219,1080.0
-61.7782,-79.9028,1080.0
-63.3544,-82.4756,1080.0
-63.1094,-82.6632,1080.0
-63.4537,-83.6578,1080.0
-63.7924,-84.6554,1080.0
-52.751,-70.4367,1080.0
-20.8924,-28.0804,1080.0
-49.3353,-66.746,1080.0
-61.5694,-83.8165,1080.0
-57.7689,-79.1628,1080.0
-49.8897,-68.8187,1080.0
-58.4533,-81.137,1080.0
-53.5423,-74.8146,1080.0
-63.7366,-89.6529,1080.0
-60.5853,-85.7579,1080.0
-49.9758,-71.2139,1080.0
-54.8985,-78.7537,1080.0
-19.9298,-28.7716,1080.0
-52.7159,-76.6161,1080.0
-19.7486,-28.8962,1080.0
-57.8648,-85.2095,1080.0
-19.5718,-29.0163,1080.0
-19.4805,-29.0777,1080.0
-19.3941,-29.1353,1080.0
-19.3025,-29.1961,1080.0
-76.8428,-117.0264,1080.0
-76.4952,-117.2539,1080.0
-19.0316,-29.3734,1080.0
-75.757,-117.7322,1080.0
-18.8518,-29.4891,1080.0
-18.7591,-29.5482,1080.0
-18.6662,-29.607,1080.0
-18.5782,-29.6622,1080.0
-44.3639,-71.3291,1080.0
-18.3915,-29.7784,1080.0
-60.1387,-98.0221,1080.0
-18.2093,-29.8902,1080.0
-35.713,-59.0388,1080.0
-18.0263,-30.0009,1080.0
-17.932,-30.0573,1080.0
-17.8375,-30.1135,1080.0
-17.7481,-30.1663,1080.0
-17.6532,-30.2219,1080.0
-17.5582,-30.2772,1080.0
-69.873,-121.3168,1080.0
-69.4915,-121.5357,1080.0
-17.2773,-30.4384,1080.0
-17.187,-30.4895,1080.0
-17.0911,-30.5433,1080.0
-16.995,-30.5969,1080.0
-67.6167,-122.5886,1080.0
-16.8078,-30.7001,1080.0
-16.7113,-30.7528,1080.0
-16.62,-30.8022,1080.0
-16.5231,-30.8543,1080.0
-65.7044,-123.6241,1080.0
-16.3343,-30.9546,1080.0
-16.237,-31.0058,1080.0
-16.1395,-31.0567,1080.0
-16.0473,-31.1044,1080.0
-15.9495,-31.1547,1080.0
-63.4062,-124.8185,1080.0
-63.0356,-125.0061,1080.0
-62.6426,-125.2035,1080.0
-15.5622,-31.3499,1080.0
-15.4691,-31.3959,1080.0
-15.3704,-31.4444,1080.0
-61.0863,-125.9701,1080.0
-15.1781,-31.5377,1080.0
-15.0789,-31.5852,1080.0
-14.9796,-31.6324,1080.0
-14.8857,-31.6767,1080.0
-14.7861,-31.7234,1080.0
-14.6864,-31.7696,1080.0
-58.3682,-127.2523,1080.0
-57.9681,-127.4351,1080.0
-14.3919,-31.9041,1080.0
-14.2971,-31.9467,1080.0
-14.1967,-31.9915,1080.0
-56.3845,-128.1436,1080.0
-14.001,-32.0776,1080.0
-13.9002,-32.1214,1080.0
-55.1968,-128.6597,1080.0
-13.7037,-32.2057,1080.0
-13.6025,-32.2486,1080.0
-13.5011,-32.2912,1080.0
-13.4052,-32.3311,1080.0
-53.2143,-129.4922,1080.0
-52.8072,-129.6588,1080.0
-13.1056,-32.4537,1080.0
-13.0035,-32.4947,1080.0
-51.6056,-130.1417,1080.0
-51.2192,-130.2942,1080.0
-12.7024,-32.6136,1080.0
-12.5999,-32.6534,1080.0
-12.5029,-32.6906,1080.0
-12.4002,-32.7297,1080.0
-12.2973,-32.7685,1080.0
-48.8001,-131.2195,1080.0
-48.3876,-131.3721,1080.0
-47.9747,-131.5235,1080.0
-47.5842,-131.6653,1080.0
-47.1703,-131.8141,1080.0
-46.756,-131.9617,1080.0
-46.3642,-132.0998,1080.0
-45.949,-132.2448,1080.0
-11.3833,-33.0971,1080.0
-45.1403,-132.523,1080.0
-44.7238,-132.6642,1080.0
-44.3068,-132.804,1080.0
-43.9125,-132.9349,1080.0
-10.8737,-33.2681,1080.0
-10.7691,-33.302,1080.0
-42.681,-133.3354,1080.0
-10.5655,-33.3672,1080.0
-10.4606,-33.4002,1080.0
-41.4458,-133.7245,1080.0
-10.2564,-33.4635,1080.0
-10.1512,-33.4956,1080.0
-10.0518,-33.5255,1080.0
-39.7856,-134.2278,1080.0
-39.3637,-134.3521,1080.0
-38.9649,-134.4684,1080.0
-38.5423,-134.5901,1080.0
-9.5298,-33.6776,1080.0
-37.7194,-134.823,1080.0
-37.2956,-134.9409,1080.0
-9.2179,-33.7643,1080.0
-36.4706,-135.1662,1080.0
-9.0115,-33.82,1080.0
-8.9052,-33.8482,1080.0
-35.2188,-135.4977,1080.0
-8.6982,-33.9019,1080.0
-34.3667,-135.7164,1080.0
-33.9639,-135.8177,1080.0
-8.3843,-33.9809,1080.0
-8.2775,-34.0071,1080.0
-32.7061,-136.1261,1080.0
-32.2783,-136.2282,1080.0
-7.9685,-34.0808,1080.0
-7.8614,-34.1057,1080.0
-31.0168,-136.5209,1080.0
-30.6116,-136.6123,1080.0
-7.5456,-34.177,1080.0
-7.4382,-34.2005,1080.0
-7.3366,-34.2224,1080.0
-28.9164,-136.9812,1080.0
-7.1215,-34.2678,1080.0
-7.0198,-34.2888,1080.0
-27.6481,-137.2428,1080.0
-27.2168,-137.329,1080.0
-6.7023,-34.3523,1080.0
-26.3774,-137.4927,1080.0
-25.9453,-137.5749,1080.0
-6.3842,-34.4128,1080.0
-25.1044,-137.7308,1080.0
-24.6716,-137.809,1080.0
-6.0657,-34.4704,1080.0
-5.9573,-34.4893,1080.0
-5.849,-34.5078,1080.0
-22.9862,-138.1001,1080.0
-22.5522,-138.1716,1080.0
-5.5295,-34.5604,1080.0
-5.4269,-34.5767,1080.0
-5.3183,-34.5936,1080.0
-5.2096,-34.6101,1080.0
-20.4275,-138.5017,1080.0
-4.9981,-34.6413,1080.0
-19.5568,-138.6273,1080.0
-4.7864,-34.6712,1080.0
-4.6774,-34.686,1080.0
-4.5684,-34.7006,1080.0
-4.4654,-34.714,1080.0
-4.3564,-34.7278,1080.0
-4.2472,-34.7413,1080.0
-16.5766,-139.0152,1080.0
-16.1397,-139.0666,1080.0
-15.7028,-139.1166,1080.0
-15.2899,-139.1626,1080.0
-3.7132,-34.8025,1080.0
-3.6038,-34.814,1080.0
-14.002,-139.298,1080.0
-13.5643,-139.3413,1080.0
-13.1265,-139.3833,1080.0
-3.1782,-34.8554,1080.0
-3.0687,-34.8652,1080.0
-2.9592,-34.8747,1080.0
-11.4227,-139.5332,1080.0
-10.9843,-139.5684,1080.0
-10.5458,-139.6022,1080.0
-10.1315,-139.6329,1080.0
-2.4232,-34.916,1080.0
-9.254,-139.6938,1080.0
-2.2099,-34.9302,1080.0
-2.1001,-34.9369,1080.0
-7.9614,-139.7734,1080.0
-7.5466,-139.7965,1080.0
-1.7769,-34.9549,1080.0
-6.6681,-139.8411,1080.0
-1.5633,-34.9651,1080.0
-5.8138,-139.8792,1080.0
-1.3436,-34.9742,1080.0
-1.2398,-34.978,1080.0
-4.5196,-139.927,1080.0
-4.08,-139.9405,1080.0
-3.6648,-139.952,1080.0
-0.8063,-34.9907,1080.0
-2.7854,-139.9723,1080.0
-0.5925,-34.995,1080.0
-0.4826,-34.9967,1080.0
-1.4905,-139.9921,1080.0
-0.2688,-34.999,1080.0
-0.1588,-34.9996,1080.0
-0.1955,-139.9999,1080.0
0.055,-35.0,1080.0
0.1649,-34.9996,1080.0
1.0995,-139.9957,1080.0
0.3787,-34.998,1080.0
0.4887,-34.9966,1080.0
0.5986,-34.9949,1080.0
2.8098,-139.9718,1080.0
0.8124,-34.9906,1080.0
3.6892,-139.9514,1080.0
4.1044,-139.9398,1080.0
1.136,-34.9816,1080.0
1.2459,-34.9778,1080.0
1.3497,-34.974,1080.0
1.4595,-34.9696,1080.0
6.2776,-139.8592,1080.0
6.6925,-139.8399,1080.0
1.783,-34.9546,1080.0
1.8928,-34.9488,1080.0
7.9858,-139.7721,1080.0
2.1062,-34.9366,1080.0
8.8638,-139.7191,1080.0
2.3196,-34.9231,1080.0
9.7172,-139.6624,1080.0
10.1559,-139.6312,1080.0
2.6425,-34.9001,1080.0
11.0086,-139.5665,1080.0
11.447,-139.5312,1080.0
2.9652,-34.8742,1080.0
3.0748,-34.8647,1080.0
12.7372,-139.4194,1080.0
3.2877,-34.8452,1080.0
3.3972,-34.8347,1080.0
14.0263,-139.2956,1080.0
3.6099,-34.8133,1080.0
14.877,-139.2073,1080.0
3.8225,-34.7906,1080.0
15.7271,-139.1138,1080.0
16.164,-139.0637,1080.0
4.1441,-34.7538,1080.0
4.2533,-34.7406,1080.0
17.4497,-138.9083,1080.0
4.4654,-34.714,1080.0
18.2979,-138.7991,1080.0
4.6835,-34.6852,1080.0
19.1454,-138.6847,1080.0
19.581,-138.6239,1080.0
20.0164,-138.5617,1080.0
20.4275,-138.5017,1080.0
20.8625,-138.4368,1080.0
21.2973,-138.3706,1080.0
21.7077,-138.3068,1080.0
5.5355,-34.5595,1080.0
22.5763,-138.1677,1080.0
22.9862,-138.1001,1080.0
5.855,-34.5068,1080.0
23.8534,-137.9529,1080.0
6.0657,-34.4704,1080.0
6.1739,-34.4512,1080.0
25.1285,-137.7264,1080.0
25.537,-137.6512,1080.0
6.4923,-34.3926,1080.0
6.6003,-34.372,1080.0
6.7023,-34.3523,1080.0
6.8102,-34.3311,1080.0
27.672,-137.238,1080.0
28.0791,-137.1553,1080.0
7.1275,-34.2666,1080.0
7.2351,-34.244,1080.0
7.3366,-34.2224,1080.0
7.4441,-34.1992,1080.0
7.5515,-34.1756,1080.0
7.6529,-34.1531,1080.0
31.0406,-136.5155,1080.0
7.8673,-34.1043,1080.0
31.874,-136.3233,1080.0
32.3021,-136.2225,1080.0
8.1825,-34.0301,1080.0
8.2834,-34.0057,1080.0
8.3902,-33.9795,1080.0
33.9876,-135.8118,1080.0
34.3904,-135.7104,1080.0
8.7041,-33.9004,1080.0
35.2424,-135.4916,1080.0
8.9111,-33.8466,1080.0
9.0174,-33.8184,1080.0
36.4942,-135.1598,1080.0
36.8951,-135.0509,1080.0
9.3298,-33.7336,1080.0
9.4357,-33.7041,1080.0
38.1427,-134.7039,1080.0
9.6414,-33.6458,1080.0
38.9884,-134.4615,1080.0
9.8468,-33.5863,1080.0
9.9523,-33.5552,1080.0
40.2305,-134.0951,1080.0
10.157,-33.4938,1080.0
41.0489,-133.8469,1080.0
10.3673,-33.4293,1080.0
41.8657,-133.5936,1080.0
42.2852,-133.4615,1080.0
42.7043,-133.328,1080.0
43.0997,-133.2007,1080.0
10.8795,-33.2662,1080.0
10.9839,-33.2318,1080.0
44.33,-132.7963,1080.0
44.7469,-132.6564,1080.0
45.1635,-132.5151,1080.0
11.3891,-33.0951,1080.0
11.493,-33.0592,1080.0
46.3873,-132.0917,1080.0
11.6948,-32.9884,1080.0
47.1933,-131.8059,1080.0
11.9018,-32.9142,1080.0
11.9994,-32.8788,1080.0
12.1026,-32.8409,1080.0
12.2057,-32.8027,1080.0
12.303,-32.7664,1080.0
12.4059,-32.7276,1080.0
12.5087,-32.6884,1080.0
50.4223,-130.6047,1080.0
12.7081,-32.6114,1080.0
12.8105,-32.5713,1080.0
12.9071,-32.5332,1080.0
13.0092,-32.4925,1080.0
13.1112,-32.4514,1080.0
52.8298,-129.6496,1080.0
13.3092,-32.3707,1080.0
13.4108,-32.3288,1080.0
54.0268,-129.1553,1080.0
13.6081,-32.2462,1080.0
54.8373,-128.8133,1080.0
13.8048,-32.1625,1080.0
13.9058,-32.119,1080.0
28.0132,-64.1503,1080.0
14.1017,-32.0334,1080.0
14.2023,-31.989,1080.0
57.2109,-127.7768,1080.0
57.5897,-127.6065,1080.0
14.4976,-31.8562,1080.0
14.5976,-31.8105,1080.0
14.6919,-31.7671,1080.0
14.7916,-31.7208,1080.0
59.5428,-126.707,1080.0
59.9405,-126.5193,1080.0
15.0844,-31.5826,1080.0
15.1781,-31.5377,1080.0
15.2771,-31.4899,1080.0
15.3759,-31.4417,1080.0
61.8766,-125.5838,1080.0
15.5677,-31.3472,1080.0
15.6661,-31.2981,1080.0
15.7589,-31.2515,1080.0
15.857,-31.2019,1080.0
63.8198,-124.6075,1080.0
16.0473,-31.1044,1080.0
64.5798,-124.2153,1080.0
16.2424,-31.003,1080.0
16.3343,-30.9546,1080.0
65.726,-123.6127,1080.0
16.5285,-30.8514,1080.0
16.62,-30.8022,1080.0
66.8666,-122.9994,1080.0
16.8132,-30.6972,1080.0
16.9042,-30.6472,1080.0
41.7724,-75.1736,1080.0
17.0964,-30.5403,1080.0
47.6324,-84.4994,1080.0
17.2827,-30.4353,1080.0
17.3782,-30.3809,1080.0
29.9456,-51.9929,1080.0
17.5634,-30.2742,1080.0
39.3532,-67.3449,1080.0
70.9922,-120.6653,1080.0
17.8427,-30.1104,1080.0
17.9372,-30.0542,1080.0
18.0263,-30.0009,1080.0
18.1205,-29.9441,1080.0
18.2145,-29.887,1080.0
18.3031,-29.8328,1080.0
18.3967,-29.7752,1080.0
18.4902,-29.7172,1080.0
18.5782,-29.6622,1080.0
18.6713,-29.6037,1080.0
48.7871,-76.8168,1080.0
45.2444,-70.7739,1080.0
18.9444,-29.4298,1080.0
19.0367,-29.3701,1080.0
19.1238,-29.3135,1080.0
19.2158,-29.2533,1080.0
19.3076,-29.1927,1080.0
19.3941,-29.1353,1080.0
19.4856,-29.0743,1080.0
49.2217,-72.9467,1080.0
19.6628,-28.9547,1080.0
38.943,-56.96,1080.0
19.8444,-28.8306,1080.0
60.9283,-87.9588,1080.0
20.0201,-28.7088,1080.0
45.3916,-64.6576,1080.0
20.1951,-28.586,1080.0
20.2848,-28.5224,1080.0
37.838,-52.8515,1080.0
20.4587,-28.3979,1080.0
20.5478,-28.3335,1080.0
82.5467,-113.0754,1080.0
20.7205,-28.2075,1080.0
20.809,-28.1423,1080.0
20.8973,-28.0767,1080.0
20.9805,-28.0146,1080.0
21.0684,-27.9486,1080.0
84.6244,-111.529,1080.0
21.2387,-27.8193,1080.0
21.326,-27.7525,1080.0
21.4131,-27.6854,1080.0
85.9806,-110.4868,1080.0
60.4291,-77.1513,1080.0
21.6683,-27.4861,1080.0
86.999,-109.6867,1080.0
21.8358,-27.3532,1080.0
51.9855,-64.7032,1080.0
22.0025,-27.2193,1080.0
58.0595,-71.3659,1080.0
22.1731,-27.0805,1080.0
89.0132,-108.0585,1080.0
22.3381,-26.9446,1080.0
45.4859,-54.5164,1080.0
50.7908,-60.5086,1080.0
22.5864,-26.7368,1080.0
90.681,-106.6629,1080.0
22.7493,-26.5983,1080.0
91.3308,-106.1069,1080.0
22.9159,-26.4549,1080.0
91.9773,-105.547,1080.0
23.0771,-26.3144,1080.0
58.23,-65.9793,1080.0
23.2374,-26.1729,1080.0
23.3195,-26.0998,1080.0
93.6056,-104.1056,1080.0
93.9141,-103.8275,1080.0
23.56,-25.883,1080.0
23.6412,-25.8088,1080.0
23.7176,-25.7386,1080.0
23.7984,-25.6639,1080.0
23.8789,-25.589,1080.0
23.9547,-25.5181,1080.0
96.139,-101.7708,1080.0
24.1146,-25.3671,1080.0
24.1897,-25.2954,1080.0
24.2691,-25.2193,1080.0
45.2099,-46.7019,1080.0
97.6907,-100.2823,1080.0
46.9025,-47.8451,1080.0
24.5754,-24.9209,1080.0
24.6535,-24.8436,1080.0
24.7315,-24.766,1080.0
24.8048,-24.6925,1080.0
46.2099,-45.7126,1080.0
70.5997,-69.4023,1080.0
25.0322,-24.462,1080.0
25.1089,-24.3833,1080.0
57.5666,-55.5526,1080.0
44.7416,-42.9207,1080.0
25.3334,-24.15,1080.0
44.2845,-41.951,1080.0
25.4804,-23.9947,1080.0
25.5557,-23.9146,1080.0
46.8675,-43.5825,1080.0
56.5428,-52.2677,1080.0
52.288,-48.0308,1080.0
25.8501,-23.5961,1080.0
51.8399,-47.0385,1080.0
70.5544,-63.6167,1080.0
59.5822,-53.385,1080.0
49.2858,-43.8966,1080.0
58.4095,-51.6946,1080.0
54.817,-48.2088,1080.0
54.207,-47.3878,1080.0
70.2093,-60.989,1080.0
26.4948,-22.8697,1080.0
54.643,-46.8844,1080.0
26.634,-22.7074,1080.0
65.6186,-55.5896,1080.0
62.7236,-52.8181,1080.0
60.5884,-50.6957,1080.0
56.1336,-46.6693,1080.0
65.522,-54.1467,1080.0
27.0496,-22.2108,1080.0
58.1126,-47.4123,1080.0
52.816,-42.8307,1080.0
27.2538,-21.9597,1080.0
51.5228,-41.248,1080.0
27.3875,-21.7928,1080.0
61.9717,-48.995,1080.0
27.5239,-21.6203,1080.0
27.5879,-21.5385,1080.0
66.373,-51.4842,1080.0
57.0295,-43.9504,1080.0
27.7859,-21.2824,1080.0
58.8885,-44.8123,1080.0
51.8498,-39.1995,1080.0
71.9528,-54.0629,1080.0
28.0475,-20.9365,1080.0
28.1132,-20.8482,1080.0
61.1798,-45.0892,1080.0
62.9349,-46.0782,1080.0
70.3577,-51.1742,1080.0
55.1107,-39.8349,1080.0
50.3618,-36.162,1080.0
50.4752,-36.0036,1080.0
66.8985,-47.4194,1080.0
65.4118,-46.0575,1080.0
28.6808,-20.0602,1080.0
80.4726,-55.9299,1080.0
28.8028,-19.8846,1080.0
28.8652,-19.794,1080.0
28.9238,-19.7083,1080.0
28.9855,-19.6173,1080.0
66.3932,-44.6312,1080.0
29.1048,-19.4399,1080.0
29.1658,-19.3483,1080.0
74.3186,-48.9668,1080.0
52.7101,-34.5057,1080.0
58.687,-38.1555,1080.0
61.3268,-39.5982,1080.0
29.4595,-18.8981,1080.0
64.9411,-41.3721,1080.0
29.5776,-18.7127,1080.0
29.633,-18.6248,1080.0
29.6914,-18.5316,1080.0
70.5487,-43.725,1080.0
29.804,-18.3499,1080.0
75.0804,-45.9013,1080.0
29.9187,-18.1623,1080.0
56.5196,-34.0813,1080.0
30.0291,-17.9792,1080.0
74.7839,-44.4564,1080.0
74.0544,-43.7259,1080.0
30.1942,-17.7006,1080.0
30.2496,-17.6057,1080.0
81.3818,-47.0426,1080.0
68.5192,-39.3208,1080.0
73.8557,-42.0753,1080.0
30.4624,-17.2348,1080.0
30.5164,-17.139,1080.0
73.3683,-40.9034,1080.0
74.3642,-41.1699,1080.0
30.6737,-16.856,1080.0
56.1856,-30.6461,1080.0
63.3108,-34.2892,1080.0
70.4646,-37.8779,1080.0
78.5239,-41.8926,1080.0
68.9273,-36.5106,1080.0
70.812,-37.2244,1080.0
75.3616,-39.3144,1080.0
71.9261,-37.2511,1080.0
31.1296,-15.9984,1080.0
31.1769,-15.906,1080.0
60.6691,-30.7126,1080.0
76.8502,-38.6012,1080.0
64.4353,-32.1262,1080.0
77.9809,-38.5744,1080.0
80.7948,-39.6509,1080.0
71.9219,-35.032,1080.0
31.5138,-15.2276,1080.0
70.3371,-33.715,1080.0
74.0489,-35.2244,1080.0
77.7767,-36.6985,1080.0
69.7402,-32.639,1080.0
31.744,-14.7418,1080.0
72.6631,-33.4674,1080.0
31.836,-14.5421,1080.0
58.293,-26.4183,1080.0
31.9242,-14.3473,1080.0
69.4187,-30.9362,1080.0
32.0113,-14.152,1080.0
32.0556,-14.0514,1080.0
32.0995,-13.9506,1080.0
32.1408,-13.8553,1080.0
81.8397,-34.9751,1080.0
72.7414,-30.817,1080.0
74.6764,-31.3757,1080.0
66.4663,-27.6809,1080.0
83.1912,-34.3399,1080.0
86.0691,-35.2293,1080.0
80.6194,-32.7034,1080.0
75.1547,-30.212,1080.0
75.244,-29.9889,1080.0
85.569,-33.7928,1080.0
74.4997,-29.1511,1080.0
76.4506,-29.6532,1080.0
61.608,-23.6738,1080.0
32.7102,-12.4516,1080.0
63.6228,-24.003,1080.0
80.5591,-30.1038,1080.0
78.7776,-29.1563,1080.0
73.2306,-26.8566,1080.0
32.8976,-11.9477,1080.0
92.2179,-33.1641,1080.0
73.4759,-26.178,1080.0
73.5578,-25.9471,1080.0
57.5894,-20.1111,1080.0
65.2094,-22.5553,1080.0
81.3633,-27.8569,1080.0
78.6092,-26.6383,1080.0
71.1035,-23.8599,1080.0
72.1271,-23.9516,1080.0
65.5518,-21.5397,1080.0
53.2531,-17.3235,1080.0
84.7205,-27.266,1080.0
133.4023,-42.4715,1080.0
73.4402,-23.1415,1080.0
33.4148,-10.414,1080.0
68.806,-21.2069,1080.0
79.3902,-24.2114,1080.0
33.5097,-10.1044,1080.0
33.5413,-9.9991,1080.0
81.5291,-24.0417,1080.0
83.5243,-24.3451,1080.0
33.6323,-9.6884,1080.0
33.6609,-9.5886,1080.0
33.6909,-9.4828,1080.0
74.1852,-20.6292,1080.0
77.1387,-21.2041,1080.0
33.7772,-9.1707,1080.0
69.5434,-18.6471,1080.0
71.5317,-18.9529,1080.0
66.7537,-17.4627,1080.0
72.6176,-18.7532,1080.0
62.9832,-16.0659,1080.0
71.7611,-18.0651,1080.0
77.6405,-19.286,1080.0
80.6111,-19.7701,1080.0
65.1214,-15.7545,1080.0
70.034,-16.7103,1080.0
34.0683,-8.022,1080.0
34.0933,-7.9149,1080.0
63.362,-14.5002,1080.0
82.9139,-18.7159,1080.0
60.521,-13.4615,1080.0
63.4934,-13.9135,1080.0
34.2108,-7.3904,1080.0
74.3365,-15.8143,1080.0
85.1521,-17.8357,1080.0
63.6587,-13.1367,1080.0
77.4195,-15.723,1080.0
55.895,-11.1689,1080.0
72.6082,-14.2846,1080.0
65.7802,-12.7268,1080.0
73.6789,-14.015,1080.0
74.7031,-13.9803,1080.0
78.6807,-14.469,1080.0
62.9806,-11.3774,1080.0
78.7676,-13.9881,1080.0
59.1084,-10.3054,1080.0
86.7393,-14.8422,1080.0
79.8798,-13.4246,1080.0
70.0547,-11.5472,1080.0
78.9754,-12.7629,1080.0
75.0622,-11.9021,1080.0
71.1467,-11.0522,1080.0
34.6019,-5.2639,1080.0
34.6174,-5.1612,1080.0
79.1621,-11.5485,1080.0
34.6491,-4.9436,1080.0
34.6636,-4.8408,1080.0
83.2288,-11.3565,1080.0
34.6925,-4.629,1080.0
34.7069,-4.52,1080.0
68.4499,-8.6958,1080.0
83.3613,-10.3389,1080.0
34.7472,-4.1987,1080.0
34.7603,-4.0895,1080.0
71.5315,-8.2006,1080.0
73.5446,-8.1974,1080.0
34.7966,-3.7678,1080.0
74.5878,-7.8527,1080.0
34.819,-3.5552,1080.0
61.6988,-6.104,1080.0
69.6801,-6.6849,1080.0
80.6537,-7.482,1080.0
34.8603,-3.1235,1080.0
79.7016,-6.9029,1080.0
97.6606,-8.1493,1080.0
34.8878,-2.8009,1080.0
76.771,-5.9342,1080.0
82.7728,-6.1366,1080.0
64.8369,-4.6021,1080.0
68.841,-4.681,1080.0
63.8659,-4.1412,1080.0
68.8691,-4.2484,1080.0
85.8522,-5.0404,1080.0
61.9045,-3.4393,1080.0
79.8904,-4.1869,1080.0
68.9158,-3.4067,1080.0
65.9294,-3.0515,1080.0
34.9675,-1.5084,1080.0
67.9452,-2.729,1080.0
34.976,-1.2947,1080.0
70.9593,-2.4036,1080.0
80.9614,-2.5019,1080.0
34.9865,-0.9712,1080.0
79.9758,-1.9685,1080.0
57.9864,-1.2551,1080.0
64.9889,-1.2025,1080.0
34.9959,-0.5375,1080.0
34.9973,-0.4337,1080.0
