θ,r,z
246.78,184.00,0
246.95,204.00,0
247.13,198.00,0
247.31,197.00,0
247.48,187.00,0
247.66,201.00,0
247.84,188.00,0
248.01,200.00,0
248.19,172.00,0
248.37,181.00,0
248.54,188.00,0
248.72,184.00,0
248.90,188.00,0
249.07,1.00,0
249.25,196.00,0
249.43,184.00,0
249.60,1.00,0
249.78,1.00,0
249.96,1.00,0
250.13,186.00,0
250.31,189.00,0
250.49,1.00,0
250.66,1.00,0
250.84,1.00,0
251.02,203.00,0
251.19,182.00,0
251.37,183.00,0
251.55,192.00,0
251.72,210.00,0
251.90,200.00,0
252.08,1.00,0
252.25,184.00,0
252.43,190.00,0
252.61,1.00,0
252.78,187.00,0
252.96,1.00,0
253.14,204.00,0
253.31,9795.00,0
253.49,10076.00,0
253.67,1.00,0
253.84,1.00,0
254.02,10363.00,0
254.20,9831.00,0
254.37,1.00,0
254.55,1.00,0
254.73,1.00,0
254.90,185.00,0
255.08,1.00,0
255.26,1.00,0
255.43,1.00,0
255.61,1.00,0
255.79,1.00,0
255.96,9825.00,0
256.14,1.00,0
256.32,1.00,0
256.49,1.00,0
256.67,1.00,0
256.84,10318.00,0
257.02,1.00,0
257.20,1.00,0
257.37,10088.00,0
257.55,10087.00,0
257.73,1.00,0
257.90,1.00,0
258.08,1.00,0
258.26,1.00,0
258.43,1.00,0
258.61,1.00,0
258.79,1.00,0
258.96,10193.00,0
259.14,1.00,0
259.32,10071.00,0
259.49,1.00,0
259.67,10304.00,0
259.85,1.00,0
260.02,1.00,0
260.20,1.00,0
260.38,1.00,0
260.55,10127.00,0
260.73,9907.00,0
260.91,10224.00,0
261.08,10323.00,0
261.26,9458.00,0
261.44,10149.00,0
261.61,10130.00,0
261.79,1.00,0
261.97,1.00,0
262.14,9832.00,0
262.32,10266.00,0
262.50,1.00,0
262.67,9957.00,0
262.85,1.00,0
263.03,1.00,0
263.20,1.00,0
263.38,10278.00,0
263.56,1.00,0
263.73,1.00,0
263.91,1.00,0
264.09,1.00,0
264.26,1.00,0
264.44,1.00,0
264.62,10125.00,0
264.79,9586.00,0
264.97,1.00,0
265.15,9349.00,0
265.32,1.00,0
265.50,1.00,0
265.68,9447.00,0
265.85,1.00,0
266.03,1.00,0
266.21,1.00,0
266.38,1.00,0
266.56,10172.00,0
266.74,1.00,0
266.91,10268.00,0
267.09,10123.00,0
267.27,10294.00,0
267.44,1.00,0
267.62,1.00,0
267.80,1.00,0
267.97,9956.00,0
268.15,10178.00,0
268.33,8931.00,0
268.50,1.00,0
268.68,1.00,0
268.86,10128.00,0
269.03,1.00,0
269.21,1.00,0
269.39,9787.00,0
269.56,10368.00,0
269.74,9698.00,0
269.92,9707.00,0
270.09,9339.00,0
270.27,1.00,0
270.45,1.00,0
270.62,9603.00,0
270.80,1.00,0
270.98,1.00,0
271.15,1.00,0
271.33,10145.00,0
271.51,1.00,0
271.68,10303.00,0
271.86,1.00,0
272.04,10111.00,0
272.21,1.00,0
272.39,1.00,0
272.57,1.00,0
272.74,1.00,0
272.92,9393.00,0
273.10,1.00,0
273.27,1.00,0
273.45,1.00,0
273.63,10170.00,0
273.80,10355.00,0
273.98,1.00,0
274.16,1.00,0
274.33,1.00,0
274.51,10135.00,0
274.69,10213.00,0
274.86,9114.00,0
275.04,9264.00,0
275.22,10334.00,0
275.39,1.00,0
275.57,1.00,0
275.75,1.00,0
275.92,10112.00,0
276.10,1.00,0
276.27,9359.00,0
276.45,9672.00,0
276.63,9210.00,0
276.80,1.00,0
276.98,9849.00,0
277.16,1.00,0
277.33,1.00,0
277.51,1.00,0
277.69,1.00,0
277.86,1.00,0
278.04,1.00,0
278.22,10134.00,0
278.39,1.00,0
278.57,1.00,0
278.75,9576.00,0
278.92,1.00,0
279.10,1.00,0
279.28,9542.00,0
279.45,1.00,0
279.63,1.00,0
279.81,10126.00,0
279.98,1.00,0
280.16,8988.00,0
280.34,10069.00,0
280.51,1.00,0
280.69,9834.00,0
280.87,1.00,0
281.04,10183.00,0
281.22,9893.00,0
281.40,9928.00,0
281.57,1.00,0
281.75,9658.00,0
281.93,10332.00,0
282.10,1.00,0
282.28,9951.00,0
282.46,1.00,0
282.63,10038.00,0
282.81,10332.00,0
282.99,1.00,0
283.16,1.00,0
283.34,10157.00,0
283.52,1.00,0
283.69,1.00,0
283.87,1.00,0
284.05,1.00,0
284.22,1.00,0
284.40,9714.00,0
284.58,1.00,0
284.75,1.00,0
284.93,1.00,0
285.11,10039.00,0
285.28,1.00,0
285.46,1.00,0
285.64,1.00,0
285.81,10339.00,0
285.99,1.00,0
286.17,9617.00,0
286.34,1.00,0
286.52,9832.00,0
286.70,1.00,0
286.87,9790.00,0
287.05,1.00,0
287.23,10140.00,0
287.40,1.00,0
287.58,9828.00,0
287.76,1.00,0
287.93,1.00,0
288.11,1.00,0
288.29,9976.00,0
288.46,1.00,0
288.64,10116.00,0
288.82,10066.00,0
288.99,10074.00,0
289.17,10299.00,0
289.35,1.00,0
289.52,1.00,0
289.70,1.00,0
289.88,9737.00,0
290.05,10353.00,0
290.23,10305.00,0
290.41,9655.00,0
290.58,9314.00,0
290.76,9684.00,0
290.94,9430.00,0
291.11,10102.00,0
291.29,1.00,0
291.47,8667.00,0
291.64,1.00,0
291.82,1.00,0
292.00,10149.00,0
292.17,1.00,0
292.35,1.00,0
292.53,1.00,0
292.70,1.00,0
292.88,1.00,0
293.06,1.00,0
293.23,1.00,0
293.41,184.00,0
293.59,9169.00,0
293.76,10099.00,0
293.94,1.00,0
294.12,1.00,0
294.29,9953.00,0
294.47,1.00,0
294.65,1.00,0
294.82,1.00,0
295.00,1.00,0
295.17,1.00,0
295.35,1.00,0
295.53,1.00,0
295.70,1.00,0
295.88,1.00,0
296.06,1.00,0
296.23,1.00,0
296.41,9731.00,0
296.59,1.00,0
296.76,1.00,0
296.94,1.00,0
297.12,1.00,0
297.29,1.00,0
297.47,207.00,0
297.65,1.00,0
297.82,1.00,0
298.00,10167.00,0
298.18,186.00,0
298.35,9931.00,0
298.53,1.00,0
298.71,194.00,0
298.88,1.00,0
299.06,192.00,0
299.24,1.00,0
299.41,1.00,0
299.59,1.00,0
299.77,182.00,0
299.94,190.00,0
300.12,1.00,0
300.30,1.00,0
300.47,181.00,0
300.65,1.00,0
300.83,1.00,0
301.00,1.00,0
301.18,195.00,0
301.36,1.00,0
301.53,181.00,0
301.71,193.00,0
301.89,199.00,0
302.06,186.00,0
302.24,194.00,0
302.42,190.00,0
302.59,190.00,0
302.77,197.00,0
302.95,191.00,0
303.12,183.00,0
303.30,193.00,0
303.48,195.00,0
303.65,204.00,0
303.83,174.00,0
304.01,189.00,0
304.18,168.00,0
304.36,179.00,0
304.54,186.00,0
304.71,179.00,0
304.89,209.00,0
305.07,1.00,0
305.24,202.00,0
305.42,175.00,0
305.60,193.00,0
305.77,194.00,0
305.95,194.00,0
306.13,180.00,0
306.30,190.00,0
306.48,194.00,0
306.66,197.00,0
306.83,203.00,0
307.01,191.00,0
307.19,193.00,0
307.36,199.00,0
307.54,191.00,0
307.72,186.00,0
307.89,198.00,0
308.07,191.00,0
308.25,170.00,0
308.42,187.00,0
308.60,175.00,0
308.78,193.00,0
308.95,201.00,0
309.13,190.00,0
309.31,210.00,0
309.48,189.00,0
309.66,188.00,0
309.84,183.00,0
310.01,1.00,0
310.19,203.00,0
310.37,189.00,0
310.54,183.00,0
310.72,187.00,0
310.90,181.00,0
311.07,193.00,0
311.25,191.00,0
311.43,188.00,0
311.60,183.00,0
311.78,190.00,0
311.96,191.00,0
312.13,190.00,0
312.31,184.00,0
312.49,188.00,0
312.66,186.00,0
312.84,179.00,0
313.02,189.00,0
313.19,180.00,0
313.37,194.00,0
313.55,189.00,0
313.72,180.00,0
313.90,185.00,0
314.07,190.00,0
314.25,205.00,0
314.43,186.00,0
314.60,178.00,0
314.78,186.00,0
314.96,187.00,0
315.13,185.00,0
315.31,186.00,0
315.49,176.00,0
315.66,186.00,0
315.84,186.00,0
316.02,193.00,0
316.19,198.00,0
316.37,186.00,0
316.55,172.00,0
316.72,174.00,0
316.90,195.00,0
317.08,171.00,0
317.25,179.00,0
317.43,189.00,0
317.61,179.00,0
317.78,186.00,0
317.96,171.00,0
318.14,187.00,0
318.31,179.00,0
318.49,189.00,0
318.67,176.00,0
318.84,182.00,0
319.02,179.00,0
319.20,176.00,0
319.37,173.00,0
319.55,171.00,0
319.73,187.00,0
319.90,175.00,0
320.08,176.00,0
320.26,184.00,0
320.43,168.00,0
320.61,184.00,0
320.79,180.00,0
320.96,170.00,0
321.14,174.00,0
321.32,169.00,0
321.49,173.00,0
321.67,174.00,0
321.85,180.00,0
322.02,180.00,0
322.20,178.00,0
322.38,176.00,0
322.55,181.00,0
322.73,174.00,0
322.91,173.00,0
323.08,171.00,0
323.26,181.00,0
323.44,176.00,0
323.61,175.00,0
323.79,176.00,0
323.97,165.00,0
324.14,158.00,0
324.32,158.00,0
324.50,158.00,0
324.67,164.00,0
324.85,164.00,0
325.03,131.00,0
325.20,138.00,0
325.38,140.00,0
325.56,145.00,0
325.73,137.00,0
325.91,145.00,0
326.09,141.00,0
326.26,128.00,0
326.44,144.00,0
326.62,132.00,0
326.79,151.00,0
326.97,133.00,0
327.15,142.00,0
327.32,145.00,0
327.50,155.00,0
327.68,139.00,0
327.85,153.00,0
328.03,147.00,0
328.21,141.00,0
328.38,139.00,0
328.56,141.00,0
328.74,156.00,0
328.91,141.00,0
329.09,140.00,0
329.27,152.00,0
329.44,136.00,0
329.62,143.00,0
329.80,137.00,0
329.97,132.00,0
330.15,154.00,0
330.33,134.00,0
330.50,141.00,0
330.68,138.00,0
330.86,152.00,0
331.03,151.00,0
331.21,139.00,0
331.39,148.00,0
331.56,136.00,0
331.74,137.00,0
331.92,132.00,0
332.09,139.00,0
332.27,146.00,0
332.45,136.00,0
332.62,139.00,0
332.80,147.00,0
332.97,142.00,0
333.15,148.00,0
333.33,145.00,0
333.50,138.00,0
333.68,136.00,0
333.86,142.00,0
334.03,146.00,0
334.21,142.00,0
334.39,142.00,0
334.56,156.00,0
334.74,143.00,0
334.92,144.00,0
335.09,145.00,0
335.27,134.00,0
335.45,137.00,0
335.62,151.00,0
335.80,146.00,0
335.98,156.00,0
336.15,149.00,0
336.33,145.00,0
336.51,154.00,0
336.68,155.00,0
336.86,138.00,0
337.04,152.00,0
337.21,137.00,0
337.39,145.00,0
337.57,147.00,0
337.74,146.00,0
337.92,153.00,0
338.10,143.00,0
338.27,138.00,0
338.45,144.00,0
338.63,148.00,0
338.80,150.00,0
338.98,144.00,0
339.16,153.00,0
339.33,138.00,0
339.51,152.00,0
339.69,130.00,0
339.86,160.00,0
340.04,157.00,0
340.22,152.00,0
340.39,135.00,0
340.57,155.00,0
340.75,141.00,0
340.92,141.00,0
341.10,138.00,0
341.28,138.00,0
341.45,1.00,0
341.63,148.00,0
341.81,1.00,0
341.98,133.00,0
342.16,158.00,0
342.34,137.00,0
342.51,140.00,0
342.69,177.00,0
342.87,148.00,0
343.04,123.00,0
343.22,157.00,0
343.40,1.00,0
343.57,138.00,0
343.75,173.00,0
343.93,146.00,0
344.10,141.00,0
344.28,146.00,0
344.46,150.00,0
344.63,136.00,0
344.81,142.00,0
344.99,136.00,0
345.16,146.00,0
345.34,143.00,0
345.52,147.00,0
345.69,146.00,0
345.87,122.00,0
346.05,116.00,0
346.22,123.00,0
346.40,143.00,0
346.58,122.00,0
346.75,127.00,0
346.93,114.00,0
347.11,141.00,0
347.28,131.00,0
347.46,145.00,0
347.64,132.00,0
347.81,132.00,0
347.99,135.00,0
348.17,120.00,0
348.34,120.00,0
348.52,146.00,0
348.70,135.00,0
348.87,127.00,0
349.05,152.00,0
349.23,128.00,0
349.40,133.00,0
349.58,148.00,0
349.76,134.00,0
349.93,129.00,0
350.11,127.00,0
350.29,121.00,0
350.46,130.00,0
350.64,123.00,0
350.82,122.00,0
350.99,124.00,0
351.17,132.00,0
351.35,126.00,0
351.52,131.00,0
351.70,129.00,0
351.88,124.00,0
352.05,124.00,0
352.23,128.00,0
352.40,115.00,0
352.58,130.00,0
352.76,115.00,0
352.93,130.00,0
353.11,121.00,0
353.29,125.00,0
353.46,143.00,0
353.64,113.00,0
353.82,108.00,0
353.99,124.00,0
354.17,113.00,0
354.35,131.00,0
354.52,122.00,0
354.70,111.00,0
354.88,110.00,0
355.05,129.00,0
355.23,119.00,0
355.41,117.00,0
355.58,120.00,0
355.76,114.00,0
355.94,133.00,0
356.11,120.00,0
356.29,1.00,0
356.47,90.00,0
356.64,129.00,0
356.82,132.00,0
357.00,124.00,0
357.17,125.00,0
357.35,132.00,0
357.53,107.00,0
357.70,126.00,0
357.88,126.00,0
358.06,134.00,0
358.23,116.00,0
358.41,124.00,0
358.59,113.00,0
358.76,125.00,0
358.94,121.00,0
359.12,137.00,0
359.29,108.00,0
359.47,108.00,0
359.65,129.00,0
359.82,117.00,0
0.00,1.00,1
0.18,1.00,1
0.35,9954.00,1
0.53,1.00,1
0.71,1.00,1
0.88,1.00,1
1.06,1.00,1
1.24,1.00,1
1.41,1.00,1
1.59,1.00,1
1.77,1.00,1
1.94,1.00,1
2.12,1.00,1
2.30,1.00,1
2.47,1.00,1
2.65,1.00,1
2.83,1.00,1
3.00,1.00,1
3.18,1.00,1
3.36,1.00,1
3.53,1.00,1
3.71,9866.00,1
3.89,9847.00,1
4.06,1.00,1
4.24,1.00,1
4.42,1.00,1
4.59,1.00,1
4.77,1.00,1
4.95,1.00,1
5.12,1.00,1
5.30,1.00,1
5.48,1.00,1
5.65,1.00,1
5.83,1.00,1
6.01,79.00,1
6.18,1.00,1
6.36,1.00,1
6.54,1.00,1
6.71,1.00,1
6.89,1.00,1
7.07,1.00,1
7.24,1.00,1
7.42,83.00,1
7.60,1.00,1
7.77,1.00,1
7.95,118.00,1
8.13,1.00,1
8.30,1.00,1
8.48,1.00,1
8.66,1.00,1
8.83,90.00,1
9.01,1.00,1
9.19,9913.00,1
9.36,1.00,1
9.54,1.00,1
9.72,1.00,1
9.89,9584.00,1
10.07,1.00,1
10.25,1.00,1
10.42,1.00,1
10.60,1.00,1
10.78,1.00,1
10.95,1.00,1
11.13,1.00,1
11.31,1.00,1
11.48,1.00,1
11.66,1.00,1
11.84,10140.00,1
12.01,1.00,1
12.19,1.00,1
12.37,1.00,1
12.54,1.00,1
12.72,9202.00,1
12.89,1.00,1
13.07,1.00,1
13.25,1.00,1
13.42,10068.00,1
13.60,1.00,1
13.78,1.00,1
13.95,91.00,1
14.13,1.00,1
14.31,1.00,1
14.48,9364.00,1
14.66,1.00,1
14.84,61.00,1
15.01,1.00,1
15.19,1.00,1
15.37,1.00,1
15.54,1.00,1
15.72,105.00,1
15.90,123.00,1
16.07,1.00,1
16.25,103.00,1
16.43,1.00,1
16.60,1.00,1
16.78,89.00,1
16.96,1.00,1
17.13,70.00,1
17.31,1.00,1
17.49,1.00,1
17.66,1.00,1
17.84,1.00,1
18.02,1.00,1
18.19,1.00,1
18.37,107.00,1
18.55,1.00,1
18.72,1.00,1
18.90,1.00,1
19.08,1.00,1
19.25,1.00,1
19.43,1.00,1
19.61,1.00,1
19.78,10328.00,1
19.96,9654.00,1
20.14,1.00,1
20.31,54.00,1
20.49,1.00,1
20.67,1.00,1
20.84,1.00,1
21.02,1.00,1
21.20,9253.00,1
21.37,1.00,1
21.55,1.00,1
21.73,1.00,1
21.90,1.00,1
22.08,1.00,1
22.26,1.00,1
22.43,10179.00,1
22.61,1.00,1
22.79,1.00,1
22.96,1.00,1
23.14,68.00,1
23.32,1.00,1
23.49,1.00,1
23.67,1.00,1
23.85,1.00,1
24.02,1.00,1
24.20,1.00,1
24.38,72.00,1
24.55,10314.00,1
24.73,1.00,1
24.91,1.00,1
25.08,1.00,1
25.26,1.00,1
25.44,1.00,1
25.61,1.00,1
25.79,110.00,1
25.97,79.00,1
26.14,91.00,1
26.32,69.00,1
26.50,79.00,1
26.67,68.00,1
26.85,68.00,1
27.03,74.00,1
27.20,1.00,1
27.38,1.00,1
27.56,1.00,1
27.73,67.00,1
27.91,1.00,1
28.09,71.00,1
28.26,1.00,1
28.44,59.00,1
28.62,1.00,1
28.79,90.00,1
28.97,1.00,1
29.15,78.00,1
29.32,68.00,1
29.50,1.00,1
29.68,1.00,1
29.85,89.00,1
30.03,1.00,1
30.21,1.00,1
30.38,1.00,1
30.56,1.00,1
30.74,96.00,1
30.91,78.00,1
31.09,1.00,1
31.27,74.00,1
31.44,1.00,1
31.62,1.00,1
31.80,1.00,1
31.97,54.00,1
32.15,82.00,1
32.33,66.00,1
32.50,80.00,1
32.68,83.00,1
32.86,58.00,1
33.03,97.00,1
33.21,79.00,1
33.39,93.00,1
33.56,95.00,1
33.74,88.00,1
33.92,80.00,1
34.09,71.00,1
34.27,73.00,1
34.45,97.00,1
34.62,1.00,1
34.80,76.00,1
34.98,88.00,1
35.15,64.00,1
35.33,75.00,1
35.51,99.00,1
35.68,85.00,1
35.86,75.00,1
36.04,70.00,1
36.21,1.00,1
36.39,62.00,1
36.57,79.00,1
36.74,50.00,1
36.92,73.00,1
37.10,1.00,1
37.27,70.00,1
37.45,1.00,1
37.63,67.00,1
37.80,1.00,1
37.98,1.00,1
38.15,86.00,1
38.33,1.00,1
38.51,1.00,1
38.68,1.00,1
38.86,1.00,1
39.04,71.00,1
39.21,59.00,1
39.39,1.00,1
39.57,66.00,1
39.74,1.00,1
39.92,1.00,1
40.10,96.00,1
40.27,1.00,1
40.45,88.00,1
40.63,75.00,1
40.80,1.00,1
40.98,81.00,1
41.16,85.00,1
41.33,78.00,1
41.51,75.00,1
41.69,86.00,1
41.86,82.00,1
42.04,81.00,1
42.22,59.00,1
42.39,78.00,1
42.57,1.00,1
42.75,79.00,1
42.92,1.00,1
43.10,69.00,1
43.28,1.00,1
43.45,1.00,1
43.63,59.00,1
43.81,106.00,1
43.98,79.00,1
44.16,1.00,1
44.34,1.00,1
44.51,65.00,1
44.69,1.00,1
44.87,85.00,1
45.04,1.00,1
45.22,72.00,1
45.40,72.00,1
45.57,82.00,1
45.75,64.00,1
45.93,70.00,1
46.10,72.00,1
46.28,83.00,1
46.46,82.00,1
46.63,1.00,1
46.81,1.00,1
46.99,57.00,1
47.16,9850.00,1
47.34,81.00,1
47.52,82.00,1
47.69,61.00,1
47.87,1.00,1
48.05,1.00,1
48.22,1.00,1
48.40,111.00,1
48.58,71.00,1
48.75,1.00,1
48.93,1.00,1
49.11,1.00,1
49.28,1.00,1
49.46,1.00,1
49.64,1.00,1
49.81,1.00,1
49.99,1.00,1
50.17,79.00,1
50.34,1.00,1
50.52,9933.00,1
50.70,1.00,1
50.87,1.00,1
51.05,1.00,1
51.23,78.00,1
51.40,1.00,1
51.58,1.00,1
51.76,1.00,1
51.93,1.00,1
52.11,1.00,1
52.29,1.00,1
52.46,1.00,1
52.64,1.00,1
52.82,84.00,1
52.99,75.00,1
53.17,1.00,1
53.35,1.00,1
53.52,9662.00,1
53.70,98.00,1
53.88,1.00,1
54.05,79.00,1
54.23,1.00,1
54.41,83.00,1
54.58,86.00,1
54.76,101.00,1
54.94,99.00,1
55.11,96.00,1
55.29,95.00,1
55.47,1.00,1
55.64,75.00,1
55.82,99.00,1
56.00,113.00,1
56.17,103.00,1
56.35,77.00,1
56.53,1.00,1
56.70,109.00,1
56.88,100.00,1
57.06,1.00,1
57.23,113.00,1
57.41,105.00,1
57.59,88.00,1
57.76,1.00,1
57.94,84.00,1
58.12,1.00,1
58.29,86.00,1
58.47,87.00,1
58.65,82.00,1
58.82,1.00,1
59.00,99.00,1
59.18,82.00,1
59.35,1.00,1
59.53,1.00,1
59.71,111.00,1
59.88,104.00,1
60.06,1.00,1
60.24,67.00,1
60.41,1.00,1
60.59,88.00,1
60.77,1.00,1
60.94,63.00,1
61.12,1.00,1
61.30,1.00,1
61.47,82.00,1
61.65,1.00,1
61.83,83.00,1
62.00,71.00,1
62.18,84.00,1
62.36,69.00,1
62.53,98.00,1
62.71,85.00,1
62.89,1.00,1
63.06,99.00,1
63.24,73.00,1
63.41,1.00,1
63.59,1.00,1
63.77,87.00,1
63.94,96.00,1
64.12,86.00,1
64.30,1.00,1
64.47,99.00,1
64.65,101.00,1
64.83,82.00,1
65.00,1.00,1
65.18,81.00,1
65.36,75.00,1
65.53,102.00,1
65.71,1.00,1
65.89,84.00,1
66.06,95.00,1
66.24,1.00,1
66.42,93.00,1
66.59,1.00,1
66.77,86.00,1
66.95,92.00,1
67.12,1.00,1
67.30,89.00,1
67.48,89.00,1
67.65,79.00,1
67.83,69.00,1
68.01,1.00,1
68.18,79.00,1
68.36,1.00,1
68.54,77.00,1
68.71,82.00,1
68.89,1.00,1
69.07,84.00,1
69.24,1.00,1
69.42,80.00,1
69.60,1.00,1
69.77,1.00,1
69.95,1.00,1
70.13,67.00,1
70.30,98.00,1
70.48,89.00,1
70.66,91.00,1
70.83,1.00,1
71.01,80.00,1
71.19,87.00,1
71.36,1.00,1
71.54,1.00,1
71.72,91.00,1
71.89,99.00,1
72.07,87.00,1
72.25,84.00,1
72.42,94.00,1
72.60,99.00,1
72.78,85.00,1
72.95,105.00,1
73.13,81.00,1
73.31,101.00,1
73.48,1.00,1
73.66,80.00,1
73.84,1.00,1
74.01,91.00,1
74.19,1.00,1
74.37,1.00,1
74.54,94.00,1
74.72,86.00,1
74.90,111.00,1
75.07,90.00,1
75.25,115.00,1
75.43,85.00,1
75.60,1.00,1
75.78,112.00,1
75.96,95.00,1
76.13,77.00,1
76.31,1.00,1
76.49,1.00,1
76.66,1.00,1
76.84,1.00,1
77.02,1.00,1
77.19,109.00,1
77.37,106.00,1
77.55,83.00,1
77.72,1.00,1
77.90,84.00,1
78.08,1.00,1
78.25,85.00,1
78.43,116.00,1
78.61,89.00,1
78.78,104.00,1
78.96,85.00,1
79.14,104.00,1
79.31,86.00,1
79.49,81.00,1
79.67,99.00,1
79.84,85.00,1
80.02,91.00,1
80.20,121.00,1
80.37,1.00,1
80.55,87.00,1
80.73,1.00,1
80.90,1.00,1
81.08,83.00,1
81.26,62.00,1
81.43,83.00,1
81.61,1.00,1
81.79,85.00,1
81.96,1.00,1
82.14,80.00,1
82.32,1.00,1
82.49,88.00,1
82.67,1.00,1
82.85,77.00,1
83.02,103.00,1
83.20,1.00,1
83.38,1.00,1
83.55,89.00,1
83.73,80.00,1
83.91,1.00,1
84.08,77.00,1
84.26,1.00,1
84.44,1.00,1
84.61,89.00,1
84.79,79.00,1
84.97,1.00,1
85.14,92.00,1
85.32,115.00,1
85.50,92.00,1
85.67,78.00,1
85.85,92.00,1
86.03,1.00,1
86.20,104.00,1
86.38,1.00,1
86.56,76.00,1
86.73,1.00,1
86.91,93.00,1
87.09,72.00,1
87.26,1.00,1
87.44,1.00,1
87.62,1.00,1
87.79,1.00,1
87.97,79.00,1
88.15,47.00,1
88.32,62.00,1
88.50,61.00,1
88.67,59.00,1
88.85,1.00,1
89.03,1.00,1
89.20,65.00,1
89.38,77.00,1
89.56,97.00,1
89.73,75.00,1
89.91,80.00,1
90.09,75.00,1
90.26,80.00,1
90.44,87.00,1
90.62,66.00,1
90.79,71.00,1
90.97,68.00,1
91.15,64.00,1
91.32,1.00,1
91.50,1.00,1
91.68,87.00,1
91.85,1.00,1
92.03,1.00,1
92.21,80.00,1
92.38,52.00,1
92.56,75.00,1
92.74,82.00,1
92.91,86.00,1
93.09,66.00,1
93.27,81.00,1
93.44,81.00,1
93.62,78.00,1
93.80,62.00,1
93.97,1.00,1
94.15,91.00,1
94.33,68.00,1
94.50,67.00,1
94.68,75.00,1
94.86,68.00,1
95.03,67.00,1
95.21,71.00,1
95.39,74.00,1
95.56,54.00,1
95.74,59.00,1
95.92,49.00,1
96.09,67.00,1
96.27,69.00,1
96.45,68.00,1
96.62,68.00,1
96.80,67.00,1
96.98,63.00,1
97.15,64.00,1
97.33,1.00,1
97.51,75.00,1
97.68,56.00,1
97.86,70.00,1
98.04,72.00,1
98.21,56.00,1
98.39,56.00,1
98.57,66.00,1
98.74,54.00,1
98.92,71.00,1
99.10,59.00,1
99.27,55.00,1
99.45,62.00,1
99.63,69.00,1
99.80,68.00,1
99.98,56.00,1
100.16,54.00,1
100.33,57.00,1
100.51,54.00,1
100.69,58.00,1
100.86,67.00,1
101.04,57.00,1
101.22,53.00,1
101.39,49.00,1
101.57,50.00,1
101.75,65.00,1
101.92,42.00,1
102.10,48.00,1
102.28,57.00,1
102.45,48.00,1
102.63,40.00,1
102.81,60.00,1
102.98,58.00,1
103.16,51.00,1
103.34,54.00,1
103.51,53.00,1
103.69,57.00,1
103.87,43.00,1
104.04,48.00,1
104.22,43.00,1
104.40,40.00,1
104.57,53.00,1
104.75,24.00,1
104.93,43.00,1
105.10,43.00,1
105.28,42.00,1
105.46,62.00,1
105.63,45.00,1
105.81,43.00,1
105.99,42.00,1
106.16,48.00,1
106.34,42.00,1
106.52,54.00,1
106.69,57.00,1
106.87,53.00,1
107.05,57.00,1
107.22,50.00,1
107.40,52.00,1
107.58,50.00,1
107.75,52.00,1
107.93,50.00,1
108.11,56.00,1
108.28,35.00,1
108.46,38.00,1
108.64,49.00,1
108.81,38.00,1
108.99,45.00,1
109.17,60.00,1
109.34,32.00,1
109.52,51.00,1
109.70,54.00,1
109.87,18.00,1
110.05,40.00,1
110.23,34.00,1
110.40,40.00,1
110.58,44.00,1
110.76,30.00,1
110.93,22.00,1
111.11,34.00,1
111.29,47.00,1
111.46,44.00,1
111.64,25.00,1
111.82,34.00,1
111.99,20.00,1
112.17,20.00,1
112.35,33.00,1
112.52,37.00,1
112.70,42.00,1
112.88,38.00,1
113.05,33.00,1
113.23,24.00,1
113.41,38.00,1
113.58,20.00,1
113.76,24.00,1
113.93,38.00,1
114.11,48.00,1
114.29,34.00,1
114.46,28.00,1
114.64,32.00,1
114.82,38.00,1
114.99,52.00,1
115.17,52.00,1
115.35,38.00,1
115.52,18.00,1
115.70,30.00,1
115.88,37.00,1
116.05,24.00,1
116.23,45.00,1
116.41,50.00,1
116.58,20.00,1
116.76,45.00,1
116.94,15.00,1
117.11,49.00,1
117.29,20.00,1
117.47,22.00,1
117.64,32.00,1
117.82,20.00,1
118.00,35.00,1
118.17,38.00,1
118.35,29.00,1
118.53,29.00,1
118.70,33.00,1
118.88,20.00,1
119.06,39.00,1
119.23,20.00,1
119.41,33.00,1
119.59,29.00,1
119.76,29.00,1
119.94,34.00,1
120.12,1.00,1
120.29,28.00,1
120.47,24.00,1
120.65,10.00,1
120.82,30.00,1
121.00,44.00,1
121.18,34.00,1
121.35,29.00,1
121.53,23.00,1
121.71,15.00,1
121.88,24.00,1
122.06,20.00,1
122.24,25.00,1
122.41,1.00,1
122.59,5.00,1
122.77,7.00,1
122.94,23.00,1
123.12,17.00,1
123.30,18.00,1
123.47,1.00,1
123.65,5.00,1
123.83,5.00,1
124.00,38.00,1
124.18,34.00,1
124.36,12.00,1
124.53,22.00,1
124.71,25.00,1
124.89,17.00,1
125.06,5.00,1
125.24,5.00,1
125.42,23.00,1
125.59,12.00,1
125.77,29.00,1
125.95,40.00,1
126.12,5.00,1
126.30,1.00,1
126.48,20.00,1
126.65,18.00,1
126.83,1.00,1
127.01,5.00,1
127.18,1.00,1
127.36,23.00,1
127.54,1.00,1
127.71,18.00,1
127.89,5.00,1
128.07,1.00,1
128.24,5.00,1
128.42,17.00,1
128.60,5.00,1
128.77,1.00,1
128.95,12.00,1
129.13,5.00,1
129.30,5.00,1
129.48,5.00,1
129.66,5.00,1
129.83,5.00,1
130.01,5.00,1
130.19,25.00,1
130.36,1.00,1
130.54,5.00,1
130.72,5.00,1
130.89,5.00,1
131.07,8.00,1
131.25,25.00,1
131.42,7.00,1
131.60,5.00,1
